source	line	kind	declaration
highlighter/registry.rs	118	public	pub constant: Option<ThemeStyle>,
highlighter/registry.rs	119	public	pub constructor: Option<ThemeStyle>,
highlighter/registry.rs	120	public	pub embedded: Option<ThemeStyle>,
highlighter/registry.rs	121	public	pub emphasis: Option<ThemeStyle>,
highlighter/registry.rs	123	public	pub emphasis_strong: Option<ThemeStyle>,
highlighter/registry.rs	125	public	pub enum_: Option<ThemeStyle>,
highlighter/registry.rs	126	public	pub function: Option<ThemeStyle>,
highlighter/registry.rs	127	public	pub hint: Option<ThemeStyle>,
highlighter/registry.rs	128	public	pub keyword: Option<ThemeStyle>,
highlighter/registry.rs	129	public	pub label: Option<ThemeStyle>,
highlighter/registry.rs	131	public	pub link_text: Option<ThemeStyle>,
highlighter/registry.rs	133	public	pub link_uri: Option<ThemeStyle>,
highlighter/registry.rs	134	public	pub number: Option<ThemeStyle>,
highlighter/registry.rs	135	public	pub operator: Option<ThemeStyle>,
highlighter/registry.rs	136	public	pub predictive: Option<ThemeStyle>,
highlighter/registry.rs	137	public	pub preproc: Option<ThemeStyle>,
highlighter/registry.rs	138	public	pub primary: Option<ThemeStyle>,
highlighter/registry.rs	139	public	pub property: Option<ThemeStyle>,
highlighter/registry.rs	140	public	pub punctuation: Option<ThemeStyle>,
highlighter/registry.rs	142	public	pub punctuation_bracket: Option<ThemeStyle>,
highlighter/registry.rs	144	public	pub punctuation_delimiter: Option<ThemeStyle>,
highlighter/registry.rs	146	public	pub punctuation_list_marker: Option<ThemeStyle>,
highlighter/registry.rs	148	public	pub punctuation_special: Option<ThemeStyle>,
highlighter/registry.rs	149	public	pub string: Option<ThemeStyle>,
highlighter/registry.rs	151	public	pub string_escape: Option<ThemeStyle>,
highlighter/registry.rs	153	public	pub string_regex: Option<ThemeStyle>,
highlighter/registry.rs	155	public	pub string_special: Option<ThemeStyle>,
highlighter/registry.rs	157	public	pub string_special_symbol: Option<ThemeStyle>,
highlighter/registry.rs	158	public	pub tag: Option<ThemeStyle>,
highlighter/registry.rs	160	public	pub tag_doctype: Option<ThemeStyle>,
highlighter/registry.rs	162	public	pub text_code_span: Option<ThemeStyle>,
highlighter/registry.rs	164	public	pub text_literal: Option<ThemeStyle>,
highlighter/registry.rs	165	public	pub title: Option<ThemeStyle>,
highlighter/registry.rs	167	public	pub type_: Option<ThemeStyle>,
highlighter/registry.rs	168	public	pub variable: Option<ThemeStyle>,
highlighter/registry.rs	170	public	pub variable_special: Option<ThemeStyle>,
highlighter/registry.rs	171	public	pub variant: Option<ThemeStyle>,
highlighter/registry.rs	176	public	pub enum FontStyle {
highlighter/registry.rs	182	impl	impl From<FontStyle> for gpui::FontStyle {
highlighter/registry.rs	194	public	pub enum FontWeightContent {
highlighter/registry.rs	206	impl	impl From<FontWeightContent> for FontWeight {
highlighter/registry.rs	223	public	pub struct ThemeStyle {
highlighter/registry.rs	229	impl	impl From<ThemeStyle> for HighlightStyle {
highlighter/registry.rs	240	impl	impl SyntaxColors {
highlighter/registry.rs	241	public	pub fn style(&self, name: &str) -> Option<HighlightStyle> {
highlighter/registry.rs	309	public	pub fn style_for_index(&self, index: usize) -> Option<HighlightStyle> {
highlighter/registry.rs	315	public	pub struct StatusColors {
highlighter/registry.rs	348	impl	impl StatusColors {
highlighter/registry.rs	350	public	pub fn error(&self, cx: &App) -> Hsla {
highlighter/registry.rs	355	public	pub fn error_background(&self, cx: &App) -> Hsla {
highlighter/registry.rs	362	public	pub fn error_border(&self, cx: &App) -> Hsla {
highlighter/registry.rs	367	public	pub fn warning(&self, cx: &App) -> Hsla {
highlighter/registry.rs	372	public	pub fn warning_background(&self, cx: &App) -> Hsla {
highlighter/registry.rs	379	public	pub fn warning_border(&self, cx: &App) -> Hsla {
highlighter/registry.rs	384	public	pub fn info(&self, cx: &App) -> Hsla {
highlighter/registry.rs	389	public	pub fn info_background(&self, cx: &App) -> Hsla {
highlighter/registry.rs	396	public	pub fn info_border(&self, cx: &App) -> Hsla {
highlighter/registry.rs	401	public	pub fn success(&self, cx: &App) -> Hsla {
highlighter/registry.rs	406	public	pub fn success_background(&self, cx: &App) -> Hsla {
highlighter/registry.rs	413	public	pub fn success_border(&self, cx: &App) -> Hsla {
highlighter/registry.rs	418	public	pub fn hint(&self, cx: &App) -> Hsla {
highlighter/registry.rs	423	public	pub fn hint_background(&self, cx: &App) -> Hsla {
highlighter/registry.rs	430	public	pub fn hint_border(&self, cx: &App) -> Hsla {
highlighter/registry.rs	436	public	pub struct HighlightThemeStyle {
highlighter/registry.rs	438	public	pub editor_background: Option<Hsla>,
highlighter/registry.rs	440	public	pub editor_foreground: Option<Hsla>,
highlighter/registry.rs	442	public	pub editor_active_line: Option<Hsla>,
highlighter/registry.rs	444	public	pub editor_line_number: Option<Hsla>,
highlighter/registry.rs	446	public	pub editor_active_line_number: Option<Hsla>,
highlighter/registry.rs	448	public	pub editor_invisible: Option<Hsla>,
highlighter/registry.rs	452	public	pub editor_gutter_background: Option<Hsla>,
highlighter/registry.rs	454	public	pub status: StatusColors,
highlighter/registry.rs	456	public	pub syntax: SyntaxColors,
highlighter/registry.rs	465	public	pub struct HighlightTheme {
highlighter/registry.rs	466	public	pub name: String,
highlighter/registry.rs	468	public	pub appearance: ThemeMode,
highlighter/registry.rs	469	public	pub style: HighlightThemeStyle,
highlighter/registry.rs	472	impl	impl Deref for HighlightTheme {
highlighter/registry.rs	480	impl	impl HighlightTheme {
highlighter/registry.rs	481	public	pub fn default_dark() -> Arc<Self> {
highlighter/registry.rs	485	public	pub fn default_light() -> Arc<Self> {
highlighter/registry.rs	490	impl	impl gpui_base::input::HighlightStyleResolver for HighlightTheme {
highlighter/registry.rs	501	public	pub type LanguageParserFactory = Arc<dyn Fn() -> Result<(tree_sitter::Parser, tree_sitter::Language)> + Send + Sync>;
highlighter/registry.rs	505	public	pub struct LanguageRegistry {
highlighter/registry.rs	510	impl	impl LanguageRegistry {
highlighter/registry.rs	512	public	pub fn singleton() -> &'static LazyLock<LanguageRegistry> {
highlighter/registry.rs	525	public	pub fn register(&self, lang: &str, config: &GrammarConfig) {
highlighter/registry.rs	536	public	pub fn register_parser_factory(&self, lang: &str, factory: LanguageParserFactory) {
highlighter/registry.rs	602	public	pub fn languages(&self) -> Vec<SharedString> {
highlighter/registry.rs	607	public	pub fn language(&self, name: &str) -> Option<GrammarConfig> {
highlighter/wasm_stub.rs	11	public	pub struct SyntaxHighlighter;
highlighter/wasm_stub.rs	13	impl	impl SyntaxHighlighter {
highlighter/wasm_stub.rs	14	public	pub fn new(_language: impl AsRef<str>) -> Self {
highlighter/wasm_stub.rs	18	public	pub fn highlight(&self, _text: &ropey::Rope) -> Vec<(Range<usize>, HighlightStyle)> {
highlighter/wasm_stub.rs	22	public	pub fn styles( &self, range: &Range<usize>, _theme: &HighlightTheme, ) -> Vec<(Range<usize>, HighlightStyle)> {
highlighter/wasm_stub.rs	31	public	pub fn update( &mut self, _edit: Option<crate::input::InputEdit>, _text: &ropey::Rope, _timeout: Option<Duration>, ) -> bool {
highlighter/wasm_stub.rs	41	public	pub fn edit_tree(&mut self, _edit: Option<crate::input::InputEdit>, _text: &ropey::Rope) {
highlighter/wasm_stub.rs	45	public	pub fn language(&self) -> &SharedString {
highlighter/wasm_stub.rs	50	public	pub fn text(&self) -> &ropey::Rope {
highlighter/wasm_stub.rs	55	public	pub fn tree(&self) -> Option<&crate::input::Tree> {
highlighter/wasm_stub.rs	62	public	pub enum Language {
highlighter/wasm_stub.rs	66	impl	impl Language {
highlighter/wasm_stub.rs	67	public	pub fn from_str(_name: &str) -> Self {
highlighter/wasm_stub.rs	71	public	pub fn name(&self) -> &'static str {
highlighter/wasm_stub.rs	75	public	pub fn config(&self) -> GrammarConfig {
highlighter/wasm_stub.rs	81	public	pub fn all() -> impl Iterator<Item = Self> {
highlighter/wasm_stub.rs	88	public	pub struct LanguageConfig {
highlighter/wasm_stub.rs	89	public	pub name: SharedString,
highlighter/wasm_stub.rs	93	public	pub type GrammarConfig = LanguageConfig;
highlighter/wasm_stub.rs	95	impl	impl LanguageConfig {
highlighter/wasm_stub.rs	96	public	pub fn has_grammar(&self) -> bool {
highlighter/wasm_stub.rs	113	public	pub enum FontStyle {
highlighter/wasm_stub.rs	121	public	pub enum FontWeightContent {
highlighter/wasm_stub.rs	134	public	pub struct ThemeStyle {
highlighter/wasm_stub.rs	135	public	pub color: Option<gpui::Hsla>,
highlighter/wasm_stub.rs	136	public	pub font_style: Option<FontStyle>,
highlighter/wasm_stub.rs	137	public	pub font_weight: Option<FontWeightContent>,
highlighter/wasm_stub.rs	140	impl	impl From<ThemeStyle> for HighlightStyle {
highlighter/wasm_stub.rs	166	public	pub struct SyntaxColors {
highlighter/wasm_stub.rs	167	public	pub attribute: Option<ThemeStyle>,
highlighter/wasm_stub.rs	168	public	pub boolean: Option<ThemeStyle>,
highlighter/wasm_stub.rs	169	public	pub comment: Option<ThemeStyle>,
highlighter/wasm_stub.rs	170	public	pub comment_doc: Option<ThemeStyle>,
highlighter/wasm_stub.rs	171	public	pub constant: Option<ThemeStyle>,
highlighter/wasm_stub.rs	172	public	pub constructor: Option<ThemeStyle>,
highlighter/wasm_stub.rs	173	public	pub embedded: Option<ThemeStyle>,
highlighter/wasm_stub.rs	174	public	pub emphasis: Option<ThemeStyle>,
highlighter/wasm_stub.rs	176	public	pub emphasis_strong: Option<ThemeStyle>,
highlighter/wasm_stub.rs	178	public	pub enum_: Option<ThemeStyle>,
highlighter/wasm_stub.rs	179	public	pub function: Option<ThemeStyle>,
highlighter/wasm_stub.rs	180	public	pub hint: Option<ThemeStyle>,
highlighter/wasm_stub.rs	181	public	pub keyword: Option<ThemeStyle>,
highlighter/wasm_stub.rs	182	public	pub label: Option<ThemeStyle>,
highlighter/wasm_stub.rs	184	public	pub link_text: Option<ThemeStyle>,
highlighter/wasm_stub.rs	186	public	pub link_uri: Option<ThemeStyle>,
highlighter/wasm_stub.rs	187	public	pub number: Option<ThemeStyle>,
highlighter/wasm_stub.rs	188	public	pub operator: Option<ThemeStyle>,
highlighter/wasm_stub.rs	189	public	pub predictive: Option<ThemeStyle>,
highlighter/wasm_stub.rs	190	public	pub preproc: Option<ThemeStyle>,
highlighter/wasm_stub.rs	191	public	pub primary: Option<ThemeStyle>,
highlighter/wasm_stub.rs	192	public	pub property: Option<ThemeStyle>,
highlighter/wasm_stub.rs	193	public	pub punctuation: Option<ThemeStyle>,
highlighter/wasm_stub.rs	195	public	pub punctuation_bracket: Option<ThemeStyle>,
highlighter/wasm_stub.rs	197	public	pub punctuation_delimiter: Option<ThemeStyle>,
highlighter/wasm_stub.rs	199	public	pub punctuation_list_marker: Option<ThemeStyle>,
highlighter/wasm_stub.rs	201	public	pub punctuation_special: Option<ThemeStyle>,
highlighter/wasm_stub.rs	202	public	pub string: Option<ThemeStyle>,
highlighter/wasm_stub.rs	204	public	pub string_escape: Option<ThemeStyle>,
highlighter/wasm_stub.rs	206	public	pub string_regex: Option<ThemeStyle>,
highlighter/wasm_stub.rs	208	public	pub string_special: Option<ThemeStyle>,
highlighter/wasm_stub.rs	210	public	pub string_special_symbol: Option<ThemeStyle>,
highlighter/wasm_stub.rs	211	public	pub tag: Option<ThemeStyle>,
highlighter/wasm_stub.rs	213	public	pub tag_doctype: Option<ThemeStyle>,
highlighter/wasm_stub.rs	215	public	pub text_code_span: Option<ThemeStyle>,
highlighter/wasm_stub.rs	217	public	pub text_literal: Option<ThemeStyle>,
highlighter/wasm_stub.rs	218	public	pub title: Option<ThemeStyle>,
highlighter/wasm_stub.rs	220	public	pub type_: Option<ThemeStyle>,
highlighter/wasm_stub.rs	221	public	pub variable: Option<ThemeStyle>,
highlighter/wasm_stub.rs	223	public	pub variable_special: Option<ThemeStyle>,
highlighter/wasm_stub.rs	224	public	pub variant: Option<ThemeStyle>,
highlighter/wasm_stub.rs	227	impl	impl SyntaxColors {
highlighter/wasm_stub.rs	228	public	pub fn style(&self, name: &str) -> Option<HighlightStyle> {
highlighter/wasm_stub.rs	288	public	pub fn style_for_index(&self, index: usize) -> Option<HighlightStyle> {
highlighter/wasm_stub.rs	338	public	pub struct StatusColors {
highlighter/wasm_stub.rs	342	impl	impl StatusColors {
highlighter/wasm_stub.rs	343	public	pub fn error(&self, _cx: &gpui::App) -> gpui::Hsla {
highlighter/wasm_stub.rs	347	public	pub fn error_background(&self, _cx: &gpui::App) -> gpui::Hsla {
highlighter/wasm_stub.rs	351	public	pub fn error_border(&self, _cx: &gpui::App) -> gpui::Hsla {
highlighter/wasm_stub.rs	355	public	pub fn warning(&self, _cx: &gpui::App) -> gpui::Hsla {
highlighter/wasm_stub.rs	359	public	pub fn warning_background(&self, _cx: &gpui::App) -> gpui::Hsla {
highlighter/wasm_stub.rs	363	public	pub fn warning_border(&self, _cx: &gpui::App) -> gpui::Hsla {
highlighter/wasm_stub.rs	367	public	pub fn info(&self, _cx: &gpui::App) -> gpui::Hsla {
highlighter/wasm_stub.rs	371	public	pub fn info_background(&self, _cx: &gpui::App) -> gpui::Hsla {
highlighter/wasm_stub.rs	375	public	pub fn info_border(&self, _cx: &gpui::App) -> gpui::Hsla {
highlighter/wasm_stub.rs	379	public	pub fn success(&self, _cx: &gpui::App) -> gpui::Hsla {
highlighter/wasm_stub.rs	383	public	pub fn success_background(&self, _cx: &gpui::App) -> gpui::Hsla {
highlighter/wasm_stub.rs	387	public	pub fn success_border(&self, _cx: &gpui::App) -> gpui::Hsla {
highlighter/wasm_stub.rs	391	public	pub fn hint(&self, _cx: &gpui::App) -> gpui::Hsla {
highlighter/wasm_stub.rs	395	public	pub fn hint_background(&self, _cx: &gpui::App) -> gpui::Hsla {
highlighter/wasm_stub.rs	399	public	pub fn hint_border(&self, _cx: &gpui::App) -> gpui::Hsla {
highlighter/wasm_stub.rs	405	public	pub struct HighlightThemeStyle {
highlighter/wasm_stub.rs	406	public	pub editor_background: Option<gpui::Hsla>,
highlighter/wasm_stub.rs	407	public	pub editor_foreground: Option<gpui::Hsla>,
highlighter/wasm_stub.rs	408	public	pub editor_active_line: Option<gpui::Hsla>,
highlighter/wasm_stub.rs	409	public	pub editor_line_number: Option<gpui::Hsla>,
highlighter/wasm_stub.rs	410	public	pub editor_active_line_number: Option<gpui::Hsla>,
highlighter/wasm_stub.rs	411	public	pub editor_invisible: Option<gpui::Hsla>,
highlighter/wasm_stub.rs	413	public	pub editor_gutter_background: Option<gpui::Hsla>,
highlighter/wasm_stub.rs	415	public	pub status: StatusColors,
highlighter/wasm_stub.rs	417	public	pub syntax: SyntaxColors,
highlighter/wasm_stub.rs	421	public	pub struct HighlightTheme {
highlighter/wasm_stub.rs	422	public	pub name: String,
highlighter/wasm_stub.rs	424	public	pub appearance: crate::ThemeMode,
highlighter/wasm_stub.rs	425	public	pub style: HighlightThemeStyle,
highlighter/wasm_stub.rs	428	impl	impl std::ops::Deref for HighlightTheme {
highlighter/wasm_stub.rs	436	impl	impl HighlightTheme {
highlighter/wasm_stub.rs	437	public	pub fn default_dark() -> std::sync::Arc<Self> {
highlighter/wasm_stub.rs	442	public	pub fn default_light() -> std::sync::Arc<Self> {
highlighter/wasm_stub.rs	448	impl	impl gpui_base::input::HighlightStyleResolver for HighlightTheme {
highlighter/wasm_stub.rs	455	public	pub struct LanguageRegistry {
highlighter/wasm_stub.rs	459	impl	impl LanguageRegistry {
highlighter/wasm_stub.rs	460	public	pub fn singleton() -> &'static LazyLock<LanguageRegistry> {
highlighter/wasm_stub.rs	467	public	pub fn register(&self, lang: &str, config: &GrammarConfig) {
highlighter/wasm_stub.rs	483	public	pub fn languages(&self) -> Vec<SharedString> {
highlighter/wasm_stub.rs	487	public	pub fn language(&self, name: &str) -> Option<GrammarConfig> {
history.rs	1	public	pub use gpui_base::{History, UndoHistory};
hover_card.rs	8	public	pub use gpui_base::HoverCardState;
hover_card.rs	19	public	pub struct HoverCard {
hover_card.rs	37	impl	impl HoverCard {
hover_card.rs	39	public	pub fn new(id: impl Into<ElementId>) -> Self {
hover_card.rs	55	public	pub fn anchor(mut self, anchor: impl Into<Anchor>) -> Self {
hover_card.rs	61	public	pub fn trigger<T>(mut self, trigger: T) -> Self where T: IntoElement + 'static, {
hover_card.rs	70	public	pub fn content<F, E>(mut self, content: F) -> Self where F: Fn(&mut HoverCardState, &mut Window, &mut Context<HoverCardState>) -> E + 'static, E: IntoElement + 'static, {
hover_card.rs	82	public	pub fn open_delay(mut self, duration: Duration) -> Self {
hover_card.rs	88	public	pub fn close_delay(mut self, duration: Duration) -> Self {
hover_card.rs	94	public	pub fn appearance(mut self, appearance: bool) -> Self {
hover_card.rs	100	public	pub fn on_open_change<F>(mut self, callback: F) -> Self where F: Fn(&bool, &mut Window, &mut App) + 'static, {
hover_card.rs	109	impl	impl Styled for HoverCard {
hover_card.rs	115	impl	impl ParentElement for HoverCard {
